term,docket,usCite,caseTitle,dateArgument,dateRearg,audioExists,advocatesPetitioner,advocatesRespondent,advocatesOther,dateDecision,caseLink
1956,"265","352 U.S. 1020","United States v. American Freightways Co.","1957-01-23","",true,"","","ralph_spritzer,unknown_advocate","1957-03-04","https://www.oyez.org/cases/1956/265"
1956,"153","352 U.S. 1020","Olin Mathieson Chemical Corp. v. National Labor Relations Board","1957-02-28","",true,"william_stuart","","","1957-02-28","https://www.oyez.org/cases/1956/153"
1956,"122","352 U.S. 1027","Mitchell v. Bekins Van & Storage Company","1957-02-26,1957-02-27","",true,"","","bessie_margolin,william_smith","1957-03-11","https://www.oyez.org/cases/1956/122"
1956,"371","352 U.S. 1027","Lasky v. Commissioner of Internal Revenue","1957-03-07","",true,"","","philip_elman,robert_ash","1957-03-11","https://www.oyez.org/cases/1956/371"
1956,"125","352 U.S. 1028","Arkansas & Louisiana Missouri Railway v. Amarillo-Borger Express","1957-03-04,1957-03-05","",true,"","","ralph_currie,robert_ginnane,william_mcdowell","1957-03-11","https://www.oyez.org/cases/1956/125"
1956,"280","353 U.S. 1","Guss v. Utah Labor Relations Board","1957-01-16","",true,"","","e_callister,peter_billings","1957-03-25","https://www.oyez.org/cases/1956/280"
1956,"41","353 U.S. 20","Amalgamated Meat Cutters & Butcher Workmen of North America, Local No. 427, AFL v. Fairlawn Meats, Inc.","1957-01-16","",true,"","","mozart_ratner,stanley_denlinger","1957-03-25","https://www.oyez.org/cases/1956/41"
1956,"50","353 U.S. 26","San Diego Building Trades Council v. Garmon","1957-01-16","",true,"","","charles_scully,james_archer","1957-03-25","https://www.oyez.org/cases/1956/50"
1956,"313","353 U.S. 30","Brotherhood of Railroad Trainmen v. Chicago River & Indiana Railroad Company","1957-02-26","",true,"","","walter_cummings,william_wines","1957-03-25","https://www.oyez.org/cases/1956/313"
1956,"491","353 U.S. 43","Peak v. United States","1957-02-28","",true,"","","george_leonard,john_wrinkle","1957-03-25","https://www.oyez.org/cases/1956/491"
1956,"58","353 U.S. 53","Roviaro v. United States","1956-12-11","",true,"","","james_knapp,maurice_walsh","1957-03-25","https://www.oyez.org/cases/1956/58"
1956,"205","353 U.S. 72","United States ex rel. Hintopoulos v. Shaughnessy","1957-03-04","",true,"","","jay_long,maurice_roberts","1957-03-25","https://www.oyez.org/cases/1956/205"
1956,"257","353 U.S. 81","Haynes v. United States","1957-03-05","",true,"","hilbert_zarky","","1957-04-01","https://www.oyez.org/cases/1956/257"
1956,"103","353 U.S. 87","National Labor Relations Board v. Truck Drivers Local Union Warehousemen and Helpers of America, A.F.L.","1957-01-17,1957-01-22","",true,"","","dominick_manoli,thomas_mcmahon,unknown_advocate","1957-04-01","https://www.oyez.org/cases/1956/103"
1956,"312","353 U.S. 98","United States v. Ohio Power Co.","","",false,"","","","1957-04-01","https://www.oyez.org/cases/1956/312"
1956,"97","353 U.S. 112","United States v. Union Pacific Railroad Company","1957-01-23","",true,"","","lee_rankin,william_clary","1957-04-08","https://www.oyez.org/cases/1956/97"
1956,"204","353 U.S. 138","Benz v. Compania Naviera Hidalgo, S. A.","1957-03-06","",true,"","","john_mosser,kneland_tanner","1957-04-08","https://www.oyez.org/cases/1956/204"
1956,"36","353 U.S. 151","Alleghany Corporation v. Breswick & Company","1957-01-23,1957-01-24","",true,"","","alexander_kahan,george_brussel,harold_levin,robert_ginnane,unknown_advocate","1957-04-22","https://www.oyez.org/cases/1956/36"
1956,"89","353 U.S. 180","Automobile Club of Michigan v. Commissioner of Internal Revenue","1957-03-06,1957-03-07","",true,"","","ellsworth_alvord,john_stull,raymond_berry","1957-04-22","https://www.oyez.org/cases/1956/89"
1956,"295","353 U.S. 194","United States v. Witkovich","1957-02-28","",true,"","","john_davis,pearl_hart","1957-04-29","https://www.oyez.org/cases/1956/295"
1956,"48","353 U.S. 210","United States ex rel. Sherman v. Carter Constr. Co.","1956-12-05","",true,"","","richard_dinkelspiel,thomas_stanton","1957-04-29","https://www.oyez.org/cases/1956/48"
1956,"310","353 U.S. 222","Fourco Glass Company v. Transmirra Products Corporation","1957-04-02","",true,"","","edward_irons,w_hulbert","1957-04-29","https://www.oyez.org/cases/1956/310"
1956,"769","353 U.S. 230","Pennsylvania v. Board of Directors of City Trusts of the City of Philadelphia","","",false,"","","","1957-04-29","https://www.oyez.org/cases/1956/769"
1956,"92","353 U.S. 232","Schware v. Board of Bar Examiners of New Mexico","1957-01-14,1957-01-15","",true,"","","fred_standley,herbert_levy,william_sloan","1957-05-06","https://www.oyez.org/cases/1956/92"
1956,"5","353 U.S. 252","Konigsberg v. State Bar of California","1957-01-14","",true,"","","edward_mosk,frank_belcher","1957-05-06","https://www.oyez.org/cases/1956/5"
1956,"422","353 U.S. 313","Office Employees International Union, Local No. 11, AFL-CIO v. National Labor Relations Board","1957-03-28","",true,"","","dominick_manoli,joseph_finley","1957-05-06","https://www.oyez.org/cases/1956/422"
1956,"540","353 U.S. 322","Civil Aeronautics Board v. Hermann","1957-04-25","",true,"","","lee_rankin,roland_ginsburg","1957-05-06","https://www.oyez.org/cases/1956/540"
1956,"370","353 U.S. 325","Baltimore & Ohio Railway Company v. Jackson","1957-03-28,1957-04-01","",true,"","","milford_meyer,stephen_ailes","1957-05-13","https://www.oyez.org/cases/1956/370"
1956,"162","353 U.S. 346","Kremen v. United States","1957-03-06","",true,"","","kevin_maroney,norman_leonard","1957-05-13","https://www.oyez.org/cases/1956/162"
1956,"240","353 U.S. 360","Arnold v. Panhandle & Santa Fe Railway Company","1957-04-24,1957-04-25","",true,"","","charles_cobb,james_bean","1957-05-13","https://www.oyez.org/cases/1956/240"
1956,"423","353 U.S. 364","Government & Civic Employees Organizing Committee v. Windsor","1957-04-29,1957-04-30","",true,"","","gordon_madison,milton_shadur","1957-05-13","https://www.oyez.org/cases/1956/423"
1956,"466","353 U.S. 368","Securities and Exchange Commission v. Louisiana Public Service Commission","1957-04-30,1957-05-01","",true,"","","raburn_monroe,robert_ainsworth,thomas_meeker","1957-05-13","https://www.oyez.org/cases/1956/466"
1956,"430","353 U.S. 373","Achilli v. United States","1957-05-02","",true,"","","charles_rice,peter_atwood","1957-05-27","https://www.oyez.org/cases/1956/430"
1956,"64","353 U.S. 382","Libson Shops, Inc. v. Koehler","1957-01-15","",true,"","","henry_lowenhaupt,john_stull,owen_armstrong","1957-05-27","https://www.oyez.org/cases/1956/64"
1956,"183","353 U.S. 391","Grunewald v. United States","1957-04-03,1957-04-04","",true,"","","edward_bennett,henry_singer,john_davis,rudolph_stand","1957-05-27","https://www.oyez.org/cases/1956/183"
1956,"403","353 U.S. 427","Rabang v. Boyd","1957-05-01","",true,"","","j_bishop,john_caughlan","1957-05-27","https://www.oyez.org/cases/1956/403"
1956,"408","353 U.S. 436","Pan-Atlantic Steamship Corporation v. Atlantic Coast Line Railroad Company","1957-04-23","",true,"","","charles_weston,david_macdonald,james_murray,william_keenan","1957-06-03","https://www.oyez.org/cases/1956/408"
1956,"211","353 U.S. 448","Textile Workers Union of America v. Lincoln Mills of Alabama","1957-03-25","",true,"","","frank_constangy","1957-06-03","https://www.oyez.org/cases/1956/211"
1956,"276","353 U.S. 547","General Electric Company v. Local 205, United Electrical, Radio, and Machine Workers of America","1957-03-26","",true,"","","allan_rosenberg,warren_farr","1957-06-02","https://www.oyez.org/cases/1956/276"
1956,"262","353 U.S. 550","Goodall-Sanford, Inc. v. United Textile Workers of America, AFL, Local 1802","1957-03-25,1957-03-26","",true,"","","david_feller,douglas_orr","1957-06-03","https://www.oyez.org/cases/1956/262"
1956,"385","353 U.S. 553","California v. Taylor","1957-04-02","",true,"","","burke_williamson,herbert_wenig","1957-06-03","https://www.oyez.org/cases/1956/385"
1956,"619","353 U.S. 569","Jackson v. Taylor","1957-04-30","",true,"","","leon_epstein,ralph_spritzer,urban_susteren","1957-06-03","https://www.oyez.org/cases/1956/619"
1956,"620","353 U.S. 583","Fowler v. Wilkinson","1957-04-30","",true,"","","unknown_advocate","1957-06-03","https://www.oyez.org/cases/1956/620"
1956,"3","353 U.S. 586","United States v. E. I. du Pont de Nemours & Company","1956-11-14,1956-11-15","",true,"","","hugh_cox,john_davis,robert_stern","1957-06-03","https://www.oyez.org/cases/1956/3"
1956,"23","353 U.S. 657","Jencks v. United States","1956-10-17","",true,"e_elfers,john_mcternan","brandon_alvey,holvey_williams,russell_wine","","1957-06-03","https://www.oyez.org/cases/1956/23"
1956,"72","353 U.S. 685","Lehmann v. United States ex rel. Carson or Carasaniti","1957-03-26,1957-03-27","",true,"","","david_carliner,roger_fisher","1957-06-03","https://www.oyez.org/cases/1956/72"
1956,"435","353 U.S. 692","Mulcahey v. Catalanotte","1957-03-27","",true,"","","louis_hopping,roger_fisher","1957-06-03","https://www.oyez.org/cases/1956/435"
1956,"199","353 U.S. 925","Deen v. Gulf, Colorado & Santa Fe Railway Co.","1957-04-01","",true,"","","luther_hudson,robert_guthrie","1957-04-08","https://www.oyez.org/cases/1956/199"
1956,"321","353 U.S. 926","Thomson v. Texas & Pacific Railway Co.","1957-04-02","",true,"","","beverly_tarpley,j_look","1957-04-08","https://www.oyez.org/cases/1956/321"
1956,"316","354 U.S. 91","Smith v. Sperling","1957-03-27,1957-03-28","",true,"","","eugene_williams,herman_levy,oliver_schwab","1957-06-10","https://www.oyez.org/cases/1956/316"
1956,"149","354 U.S. 114","Swanson v. Traer","1957-03-27","",true,"","","james_baker,james_doyle,marland_gale","1957-06-10","https://www.oyez.org/cases/1956/149"
1956,"260","354 U.S. 118","Curcio v. United States","1957-03-28","",true,"","","beatrice_rosenberg,samuel_mezansky","1957-06-10","https://www.oyez.org/cases/1956/260"
1956,"247","354 U.S. 129","British Transport Commission v. United States","1957-04-29","",true,"","","dean_acheson,george_doub,wilbur_dow","1957-06-10","https://www.oyez.org/cases/1956/247"
1956,"445","354 U.S. 147","Lake Tankers Corporation v. Henn","1957-05-06","",true,"","","eugene_underwood,frank_mason","1957-06-10","https://www.oyez.org/cases/1956/445"
1956,"893","354 U.S. 156","Chessman v. Teets","1957-05-13","",true,"","","george_davis,william_bennett","1957-06-10","https://www.oyez.org/cases/1956/893"
1956,"261","354 U.S. 178","Watkins v. United States","1957-03-07","",true,"","","joseph_rauh,lee_rankin","1957-06-17","https://www.oyez.org/cases/1956/261"
1956,"175","354 U.S. 234","Sweezy v. New Hampshire","1957-03-05","",true,"","","louis_wyman,thomas_emerson","1957-06-17","https://www.oyez.org/cases/1956/175"
1956,"596","354 U.S. 271","United States v. Korpan","1957-04-25","",true,"","","john_davis,robert_sprecher","1957-06-17","https://www.oyez.org/cases/1956/596"
1956,"68","354 U.S. 278","Theard v. United States","1956-12-13","",true,"","","delvaille_theard,edward_hickey","1957-06-17","https://www.oyez.org/cases/1956/68"
1956,"79","354 U.S. 284","Teamsters Union v. Vogt, Inc.","1957-02-26","",true,"","","david_previant,jacob_bernheim,leon_lamfrom","1957-06-17","https://www.oyez.org/cases/1956/79"
1956,"6,7,8","354 U.S. 298","Yates v. United States","1956-10-08,1956-10-09","",true,"","","augustin_donovan,ben_margolis,philip_monahan,robert_kenny,unknown_advocate","1957-06-17","https://www.oyez.org/cases/1956/6"
1956,"304","354 U.S. 351","United States v. Calamaro","1957-03-04","",true,"","","leonard_sand,raymond_bradley","1957-06-17","https://www.oyez.org/cases/1956/304"
1956,"407","354 U.S. 363","Service v. Dulles","1957-04-02,1957-04-03","",true,"","","donald_macguineas,edward_rhetts","1957-06-17","https://www.oyez.org/cases/1956/407"
1956,"478","354 U.S. 390","West Point Wholesale Grocery Company v. City of Opelika","1957-04-24","",true,"","","m_schlesinger,r_cope","1957-06-17","https://www.oyez.org/cases/1956/478"
1956,"426","354 U.S. 393","Blackburn v. Alabama","1957-05-02","",true,"","","paul_gish,truman_hobbs","1957-06-17","https://www.oyez.org/cases/1956/426"
1956,"571","354 U.S. 394","Carroll v. United States","1957-04-04","",true,"curtis_mitchell","harold_greene","","1957-06-24","https://www.oyez.org/cases/1956/571"
1956,"302","354 U.S. 416","Vanderbilt v. Vanderbilt","1957-04-22,1957-04-23","",true,"","","justice_frankfuter,monroe_winsten,sol_rosenblatt","1957-06-24","https://www.oyez.org/cases/1956/302"
1956,"107","354 U.S. 436","Kingsley Books, Inc. v. Brown","1957-04-22","",true,"","","emanuel_redfield,seymour_quel","1957-06-24","https://www.oyez.org/cases/1956/107"
1956,"521","354 U.S. 449","Mallory v. United States","1957-04-01","",true,"","","edward_barrett,william_bryant","1957-06-24","https://www.oyez.org/cases/1956/521"
1956,"475","354 U.S. 457","Morey v. Doud","1957-04-24","",true,"","","john_yowell,kent_yowell,william_wines","1957-06-24","https://www.oyez.org/cases/1956/475"
1956,"582","354 U.S. 476","Roth v. United States","1957-04-22","",true,"","","david_albrecht,john_rogge,roger_fisher","1957-06-24","https://www.oyez.org/cases/1956/582"
1956,"61","354 U.S. 476","Alberts v. California","1957-04-22","",true,"","","clarence_linn,fred_whichello,stanley_fleishman","1957-06-24","https://www.oyez.org/cases/1956/61"
1956,"11 Orig.","354 U.S. 515","United States v. Louisiana","1957-04-08","",true,"","","jack_gremillion,judge_perez,lee_rankin,scott_wilkinson","1957-06-24","https://www.oyez.org/cases/1956/11_orig"
1956,"972","354 U.S. 517","McBride v. Toledo Terminal Railroad Company","","",false,"","","","1957-06-24","https://www.oyez.org/cases/1956/972"
1956,"1103","354 U.S. 524","Wilson v. Girard","1957-07-08","",true,"","","earl_carroll,joseph_robinson,lee_rankin","1957-07-11","https://www.oyez.org/cases/1956/1103"
1956,"47","355 U.S. 225","Lambert v. California","1957-04-03","1957-10-16,1957-10-17",true,"samuel_mcmorris,warren_christopher","clarence_linn,philip_grey","","1957-12-16","https://www.oyez.org/cases/1956/47"
1956,"70","356 U.S. 86","Trop v. Dulles","1957-05-02","1957-10-28,1957-10-29",true,"osmond_fraenkel","lee_rankin,oscar_davis","","1958-03-31","https://www.oyez.org/cases/1956/70"
1957,"3","355 U.S. 1","Scales v. United States","1956-10-10,1956-10-11","",true,"telford_taylor","","lee_rankin","1957-10-14","https://www.oyez.org/cases/1957/3"
1957,"4","355 U.S. 2","Lightfoot v. United States","1956-10-11","",true,"john_abt","","lee_rankin","1957-10-14","https://www.oyez.org/cases/1957/4"
1957,"14","355 U.S. 24","Black v. Magnolia Liquor Company, Inc.","1957-10-17","",true,"","","daniel_friedman,moise_steeg","1957-11-12","https://www.oyez.org/cases/1957/14"
1957,"139","355 U.S. 28","Alcorta v. Texas","1957-10-23","",true,"","","fred_semaan,hubert_green,raul_villarreal,roy_barrera","1957-11-12","https://www.oyez.org/cases/1957/139"
1957,"7","355 U.S. 41","Conley v. Gibson","1957-10-21","",true,"","","edward_hickey,joseph_waddy","1957-11-18","https://www.oyez.org/cases/1957/7"
1957,"442","355 U.S. 62","Stinson v. Atlantic Coast Line Railroad Company","","",false,"","","","1957-11-18","https://www.oyez.org/cases/1957/442"
1957,"2,15","355 U.S. 66","Yates v. United States","1956-10-09,1956-10-10","1957-10-22",true,"","","a_wirin,attorney_attorney,kevin_marone,kevin_maroney,leo_branton,philip_monahan","1957-11-25","https://www.oyez.org/cases/1957/2"
1957,"451","355 U.S. 80","Rosenbloom v. United States","","",false,"","","","1957-11-25","https://www.oyez.org/cases/1957/451"
1957,"20","355 U.S. 83","Schaffer Transportation Company v. United States","1957-11-13","",true,"","","amos_mathews,charles_weston,neil_garson,peter_beardsley","1957-12-09","https://www.oyez.org/cases/1957/20"
1957,"231","355 U.S. 96","Benanti v. United States","1957-10-29","",true,"","","george_todaro,john_davis","1957-12-09","https://www.oyez.org/cases/1957/231"
1957,"30","355 U.S. 107","Rathbun v. United States","1957-10-29","",true,"","","john_davis,thomas_hudson","1957-12-09","https://www.oyez.org/cases/1957/30"
1957,"5","355 U.S. 115","Rowoldt v. Perfetto","1956-11-13,1956-11-14","1957-10-14",true,"david_rein,joseph_forer","carl_imlay,oscar_davis","","1957-12-09","https://www.oyez.org/cases/1957/5"
1957,"11","355 U.S. 131","Youngdahl v. Rainfair, Inc.","1957-10-15","",true,"","","j_shaver,william_isaacson","1957-12-09","https://www.oyez.org/cases/1957/11"
1957,"6","355 U.S. 141","American Trucking Associations, Inc. v. United States","1957-10-23","",true,"edward_hickey,peter_beardsley","a_howland,robert_ginnane","","1957-12-09","https://www.oyez.org/cases/1957/6"
1957,"42","355 U.S. 155","Moore v. Michigan","1957-10-15,1957-10-16","",true,"","","samuel_torina,william_culver","1957-12-09","https://www.oyez.org/cases/1957/42"
1957,"32","355 U.S. 169","United States ex rel. Lee Kum Hoy v. Murff","1957-11-21","",true,"","","benjamin_gim,john_davis","1957-12-09","https://www.oyez.org/cases/1957/32"
