[13:42:09] Using gulpfile ~/Sites/lonedissent/gulpfile.js
[13:42:09] Starting 'advocates-all'...
[13:42:09] Starting 'buildAdvocatesAll'...
warning: case Superior Court of Wash. for King Cty. v. Washington ex rel. Yellow Cab Service, Inc. (https://www.oyez.org/cases/1959/76) has no advocates; found speaker "Kenneth A. Cox" (kenneth_a_cox) in transcript
warning: case Scripto, Inc. v. Carson (https://www.oyez.org/cases/1959/80) has no advocates; found speaker "George B. Haley, Jr." (george_b_haley_jr) in transcript
warning: case Scripto, Inc. v. Carson (https://www.oyez.org/cases/1959/80) has no advocates; found speaker "Joseph C. Jacobs" (joseph_c_jacobs) in transcript
warning: case Mitchell v. H. B. Zachry Company (https://www.oyez.org/cases/1959/83) has no advocates; found speaker "Bessie Margolin" (bessie_margolin) in transcript
warning: case Mitchell v. H. B. Zachry Company (https://www.oyez.org/cases/1959/83) has no advocates; found speaker "R. Dean Moorhead" (r_dean_moorhead) in transcript
warning: case Mitchell v. H. B. Zachry Company (https://www.oyez.org/cases/1959/83) has no advocates; found speaker "Chester H. Johnson" (chester_h_johnson) in transcript
warning: case Huron Portland Cement Company v. City of Detroit (https://www.oyez.org/cases/1959/86) has no advocates; found speaker "Alfred E. Lindbloom" (alfred_e_lindbloom) in transcript
warning: case Huron Portland Cement Company v. City of Detroit (https://www.oyez.org/cases/1959/86) has no advocates; found speaker "John F. Hathaway" (john_f_hathaway) in transcript
warning: case Smith v. California (https://www.oyez.org/cases/1959/9) has no advocates; found speaker "Stanley Fleishman" (stanley_fleishman) in transcript
warning: case Smith v. California (https://www.oyez.org/cases/1959/9) has no advocates; found speaker "Sam Rosenwein" (sam_rosenwein) in transcript
warning: case Smith v. California (https://www.oyez.org/cases/1959/9) has no advocates; found speaker "Roger Arnebergh" (roger_arnebergh) in transcript
warning: case Union Pacific Railroad Company v. United States (https://www.oyez.org/cases/1959/98) has no advocates; found speaker "Elmer B. Collins" (elmer_b_collins) in transcript
warning: case Union Pacific Railroad Company v. United States (https://www.oyez.org/cases/1959/98) has no advocates; found speaker "John G. Laughlin, Jr." (john_g_laughlin_jr) in transcript
warning: case Scales v. United States (https://www.oyez.org/cases/1960/1) advocate "Mr John F. Davis" (mr_john_f_davis) does not appear in transcript (./sources/oyez/transcripts/_files/1960/1_23597_argument.json)
warning: case Travis v. United States (https://www.oyez.org/cases/1960/10) has no advocates; found speaker "Telford Taylor" (telford_taylor) in transcript
warning: case Travis v. United States (https://www.oyez.org/cases/1960/10) has no advocates; found speaker "George B. Searls" (george_b_searls) in transcript
warning: case Kolovrat v. Oregon (https://www.oyez.org/cases/1960/102) has no advocates; found speaker "Lawrence S. Lesser" (lawrence_s_lesser) in transcript
warning: case Kolovrat v. Oregon (https://www.oyez.org/cases/1960/102) has no advocates; found speaker "Catherine Zorn" (catherine_zorn) in transcript
warning: case Slagle v. Ohio (https://www.oyez.org/cases/1960/105) has no advocates; found speaker "Thelma C. Furry" (thelma_c_furry) in transcript
warning: case Slagle v. Ohio (https://www.oyez.org/cases/1960/105) has no advocates; found speaker "Norman J. Putman" (norman_j_putman) in transcript
warning: case Alaska v. Arctic Maid (https://www.oyez.org/cases/1960/106) has no advocates; found speaker "Gary Thurlow" (gary_thurlow) in transcript
warning: case Alaska v. Arctic Maid (https://www.oyez.org/cases/1960/106) has no advocates; found speaker "Martin P. Detels, Jr." (martin_p_detels_jr) in transcript
warning: case Nolan v. Transocean Air Lines (https://www.oyez.org/cases/1960/107) has no advocates; found speaker "Robert A. Dwyer" (robert_a_dwyer) in transcript
warning: case Nolan v. Transocean Air Lines (https://www.oyez.org/cases/1960/107) has no advocates; found speaker "William J. Junkerman" (william_j_junkerman) in transcript
warning: case Pugach v. Dollinger (https://www.oyez.org/cases/1960/111) has no advocates; found speaker "George J. Todaro" (george_j_todaro) in transcript
warning: case Pugach v. Dollinger (https://www.oyez.org/cases/1960/111) has no advocates; found speaker "Walter E. Dillon" (walter_e_dillon) in transcript
warning: case Pugach v. Dollinger (https://www.oyez.org/cases/1960/111) has no advocates; found speaker "Irving Anolik" (irving_anolik) in transcript
warning: case Reynolds v. Cochran (https://www.oyez.org/cases/1960/115) has no advocates; found speaker "Claude Pepper" (claude_pepper) in transcript
warning: case Reynolds v. Cochran (https://www.oyez.org/cases/1960/115) has no advocates; found speaker "George R. Georgieff" (george_r_georgieff) in transcript
warning: case Newsom v. Smyth (https://www.oyez.org/cases/1960/116) has no advocates; found speaker "Armistead L. Boothe" (armistead_l_boothe) in transcript
warning: case Newsom v. Smyth (https://www.oyez.org/cases/1960/116) has no advocates; found speaker "Armistead L.boothe" (armistead_lboothe) in transcript
warning: case Newsom v. Smyth (https://www.oyez.org/cases/1960/116) has no advocates; found speaker "Reno S. Harp, III" (reno_s_harp_iii) in transcript
warning: case Communist Party of the United States v. Subversive Activities Control Board (https://www.oyez.org/cases/1960/12) has no advocates; found speaker "John J. Abt" (john_j_abt) in transcript
warning: case Communist Party of the United States v. Subversive Activities Control Board (https://www.oyez.org/cases/1960/12) has no advocates; found speaker "Joseph Forer" (joseph_forer) in transcript
warning: case Communist Party of the United States v. Subversive Activities Control Board (https://www.oyez.org/cases/1960/12) has no advocates; found speaker "J. Lee Rankin" (j_lee_rankin) in transcript
warning: case Piemonte v. United States (https://www.oyez.org/cases/1960/122) has no advocates; found speaker "Theodore George Gilinsky" (theodore_george_gilinsky) in transcript
warning: case Piemonte v. United States (https://www.oyez.org/cases/1960/122) has no advocates; found speaker "Melvin B. Lewis" (melvin_b_lewis) in transcript
warning: case Piemonte v. United States (https://www.oyez.org/cases/1960/122) has no advocates; found speaker "Melvin B.lewis" (melvin_blewis) in transcript
warning: case Laurens Federal Savings & Loan Assn. v. South Carolina Tax Commission (https://www.oyez.org/cases/1960/126) has no advocates; found speaker "Frank K. Sloan" (frank_k_sloan) in transcript
warning: case Laurens Federal Savings & Loan Assn. v. South Carolina Tax Commission (https://www.oyez.org/cases/1960/126) has no advocates; found speaker "James M. Windham" (james_m_windham) in transcript
warning: case Kimbrough v. United States (https://www.oyez.org/cases/1960/128) has no advocates; found speaker "Edward L. Barrett, Jr." (edward_l_barrett_jr) in transcript
warning: case Kimbrough v. United States (https://www.oyez.org/cases/1960/128) has no advocates; found speaker "Bruce J. Terris" (bruce_j_terris) in transcript
warning: case Meyer v. United States (https://www.oyez.org/cases/1960/13) has no advocates; found speaker "Donald S. Day" (donald_s_day) in transcript
warning: case Meyer v. United States (https://www.oyez.org/cases/1960/13) has no advocates; found speaker "I. Henry Kutz" (i_henry_kutz) in transcript
warning: case Shelton v. Tucker (https://www.oyez.org/cases/1960/14) has no advocates; found speaker "Robert L. Carter" (robert_l_carter) in transcript
warning: case Shelton v. Tucker (https://www.oyez.org/cases/1960/14) has no advocates; found speaker "Herschel H. Friday Jr." (herschel_h_friday_jr) in transcript
warning: case Shelton v. Tucker (https://www.oyez.org/cases/1960/14) has no advocates; found speaker "Louis L. Ramsay, Jr." (louis_l_ramsay_jr) in transcript
warning: case Shelton v. Tucker (https://www.oyez.org/cases/1960/14) has no advocates; found speaker "Edwin E. Dunaway" (edwin_e_dunaway) in transcript
warning: case Shelton v. Tucker (https://www.oyez.org/cases/1960/14) has no advocates; found speaker "Robert V. Light" (robert_v_light) in transcript
warning: case Stewart v. United States (https://www.oyez.org/cases/1960/143) has no advocates; found speaker "Edward L. Carey" (edward_l_carey) in transcript
warning: case Stewart v. United States (https://www.oyez.org/cases/1960/143) has no advocates; found speaker "Carl W. Belcher" (carl_w_belcher) in transcript
warning: case Jarecki v. G. D. Searle & Company (https://www.oyez.org/cases/1960/151) has no advocates; found speaker "Wayne G. Barnett" (wayne_g_barnett) in transcript
warning: case Jarecki v. G. D. Searle & Company (https://www.oyez.org/cases/1960/151) has no advocates; found speaker "Walter J. Cummings, Jr." (walter_j_cummings_jr) in transcript
warning: case Jarecki v. G. D. Searle & Company (https://www.oyez.org/cases/1960/151) has no advocates; found speaker "Isaac M. Barnett" (isaac_m_barnett) in transcript
warning: case Coppola v. United States (https://www.oyez.org/cases/1960/153) has no advocates; found speaker "William B. Mahoney" (william_b_mahoney) in transcript
warning: case Coppola v. United States (https://www.oyez.org/cases/1960/153) has no advocates; found speaker "Howard A. Heffron" (howard_a_heffron) in transcript
warning: case Michigan National Bank v. Michigan (https://www.oyez.org/cases/1960/155) has no advocates; found speaker "Victor W. Klein" (victor_w_klein) in transcript
warning: case Michigan National Bank v. Michigan (https://www.oyez.org/cases/1960/155) has no advocates; found speaker "William David Dexter" (william_d_dexter) in transcript
warning: case Culombe v. Connecticut (https://www.oyez.org/cases/1960/161) has no advocates; found speaker "Alexander A. Goldfarb" (alexander_a_goldfarb) in transcript
warning: case Culombe v. Connecticut (https://www.oyez.org/cases/1960/161) has no advocates; found speaker "John D. Labelle" (john_d_labelle) in transcript
warning: case Burton v. Wilmington Parking Authority (https://www.oyez.org/cases/1960/164) has no advocates; found speaker "Louis L. Redding" (louis_l_redding) in transcript
warning: case Burton v. Wilmington Parking Authority (https://www.oyez.org/cases/1960/164) has no advocates; found speaker "Archibald Cox" (archibald_cox) in transcript
warning: case Burton v. Wilmington Parking Authority (https://www.oyez.org/cases/1960/164) has no advocates; found speaker "Clair John Killoran" (clair_john_killoran) in transcript
warning: case Burton v. Wilmington Parking Authority (https://www.oyez.org/cases/1960/164) has no advocates; found speaker "Thomas Herlihy, Jr." (thomas_herlihy_jr) in transcript
warning: case Smith v. Bennett (https://www.oyez.org/cases/1960/174) has no advocates; found speaker "Luther L. Hill, Jr." (luther_l_hill_jr) in transcript
warning: case Smith v. Bennett (https://www.oyez.org/cases/1960/174) has no advocates; found speaker "Evan Hultman" (evan_hultman) in transcript
warning: case Chapman v. United States (https://www.oyez.org/cases/1960/175) has no advocates; found speaker "J. Sewell Elliott" (j_sewell_elliott) in transcript
warning: case Chapman v. United States (https://www.oyez.org/cases/1960/175) has no advocates; found speaker "Robert S. Erdahl" (robert_s_erdahl) in transcript
warning: case Saldana v. United States (https://www.oyez.org/cases/1960/176) has no advocates; found speaker "Stephen R. Reinhardt" (stephen_r_reinhardt) in transcript
warning: case Saldana v. United States (https://www.oyez.org/cases/1960/176) has no advocates; found speaker "Herbert A. Bernhard" (herbert_a_bernhard) in transcript
warning: case Saldana v. United States (https://www.oyez.org/cases/1960/176) has no advocates; found speaker "Archibald Cox" (archibald_cox) in transcript
warning: case United States v. John Hancock Mutual Life Insurance Company (https://www.oyez.org/cases/1960/18) has no advocates; found speaker "George Cochran Doub" (george_cochran_doub) in transcript
warning: case United States v. John Hancock Mutual Life Insurance Company (https://www.oyez.org/cases/1960/18) has no advocates; found speaker "Harry L. Hobson" (harry_l_hobson) in transcript
warning: case Payne v. Madigan (https://www.oyez.org/cases/1960/180) has no advocates; found speaker "Frederick M. Rowe" (frederick_m_rowe) in transcript
warning: case Payne v. Madigan (https://www.oyez.org/cases/1960/180) has no advocates; found speaker "Harold H. Greene" (harold_h_greene) in transcript
warning: case Reck v. Pate (https://www.oyez.org/cases/1960/181) has no advocates; found speaker "Donald Page Moore" (donald_page_moore) in transcript
warning: case Reck v. Pate (https://www.oyez.org/cases/1960/181) has no advocates; found speaker "William C. Wines" (william_c_wines) in transcript
warning: case Wilson v. Schnettler (https://www.oyez.org/cases/1960/182) has no advocates; found speaker "James J. Doherty" (james_j_doherty) in transcript
warning: case Wilson v. Schnettler (https://www.oyez.org/cases/1960/182) has no advocates; found speaker "Daniel M. Friedman" (daniel_m_friedman) in transcript
warning: case Maynard v. Durham & Southern Railway Company (https://www.oyez.org/cases/1960/183) has no advocates; found speaker "Charles F. Blanchard" (charles_f_blanchard) in transcript
warning: case Maynard v. Durham & Southern Railway Company (https://www.oyez.org/cases/1960/183) has no advocates; found speaker "Charles B. Nye" (charles_b_nye) in transcript
warning: case Baldonado v. California (https://www.oyez.org/cases/1960/185) has no advocates; found speaker "William E. James" (william_e_james) in transcript
warning: case Baldonado v. California (https://www.oyez.org/cases/1960/185) has no advocates; found speaker "Burt M. Henson" (burt_m_henson) in transcript
warning: case Baldonado v. California (https://www.oyez.org/cases/1960/185) has no advocates; found speaker "Stanley Mosk" (stanley_mosk) in transcript
warning: case Baldonado v. California (https://www.oyez.org/cases/1960/185) has no advocates; found speaker "A. L. Wirin" (a_l_wirin) in transcript
warning: case Baldonado v. California (https://www.oyez.org/cases/1960/185) has no advocates; found speaker "Arthur Warner" (arthur_warner) in transcript
warning: case Montana v. Kennedy (https://www.oyez.org/cases/1960/198) has no advocates; found speaker "Anna R. Lavin" (anna_r_lavin) in transcript
warning: case Montana v. Kennedy (https://www.oyez.org/cases/1960/198) has no advocates; found speaker "Charles Gordon" (charles_gordon) in transcript
warning: case Lathrop v. Donohue (https://www.oyez.org/cases/1960/200) has no advocates; found speaker "Trayton L. Lathrop" (trayton_l_lathrop) in transcript
warning: case Lathrop v. Donohue (https://www.oyez.org/cases/1960/200) has no advocates; found speaker "Leon E. Isaksen" (leon_e_isaksen) in transcript
warning: case Lathrop v. Donohue (https://www.oyez.org/cases/1960/200) has no advocates; found speaker "Gordon Sinykin" (gordon_sinykin) in transcript
warning: case Lathrop v. Donohue (https://www.oyez.org/cases/1960/200) has no advocates; found speaker "John W. Reynolds" (john_w_reynolds) in transcript
warning: case Eli Lilly & Company v. Sav-on-Drugs, Inc. (https://www.oyez.org/cases/1960/203) has no advocates; found speaker "Everett I. Willis" (everett_i_willis) in transcript
warning: case Eli Lilly & Company v. Sav-on-Drugs, Inc. (https://www.oyez.org/cases/1960/203) has no advocates; found speaker "Samuel M. Lane" (samuel_m_lane) in transcript
warning: case Eli Lilly & Company v. Sav-on-Drugs, Inc. (https://www.oyez.org/cases/1960/203) has no advocates; found speaker "David M. Satz, Jr." (david_m_satz_jr) in transcript
warning: case Aro Manufacturing Company, Inc. v. Convertible Top Replacement Company, Inc. (https://www.oyez.org/cases/1960/21) advocate "Elliott I. Pollock" (elliott_i_pollock) does not appear in transcript (./sources/oyez/transcripts/_files/1960/21_14256_argument.json)
warning: case Moses Lake Homes, Inc. v. Grant County (https://www.oyez.org/cases/1960/212) has no advocates; found speaker "Lyle L. Iverson" (lyle_l_iverson) in transcript
warning: case Moses Lake Homes, Inc. v. Grant County (https://www.oyez.org/cases/1960/212) has no advocates; found speaker "Paul A. Klasen, Jr." (paul_a_klasen) in transcript
warning: case Schnell v. Peter Eckrich & Sons, Inc. (https://www.oyez.org/cases/1960/219) has no advocates; found speaker "Charles J. Merriam" (charles_j_merriam) in transcript
warning: case Schnell v. Peter Eckrich & Sons, Inc. (https://www.oyez.org/cases/1960/219) has no advocates; found speaker "M. Hudson Rathburn" (m_hudson_rathburn) in transcript
warning: case Marcus v. Search Warrant of Property at 104 East Tenth Street, Kansas City, Missouri (https://www.oyez.org/cases/1960/225) has no advocates; found speaker "Sidney M. Glazer" (sidney_m_glazer) in transcript
warning: case Marcus v. Search Warrant of Property at 104 East Tenth Street, Kansas City, Missouri (https://www.oyez.org/cases/1960/225) has no advocates; found speaker "Fred L. Howard" (fred_l_howard) in transcript
warning: case Knetsch v. United States (https://www.oyez.org/cases/1960/23) has no advocates; found speaker "W. Lee McLane, Jr." (w_lee_mclane_jr) in transcript
warning: case Knetsch v. United States (https://www.oyez.org/cases/1960/23) has no advocates; found speaker "Grant W. Wiprud" (grant_w_wiprud) in transcript
warning: case Deutch v. United States (https://www.oyez.org/cases/1960/233) has no advocates; found speaker "Kevin T. Maroney" (kevin_t_maroney) in transcript
warning: case Deutch v. United States (https://www.oyez.org/cases/1960/233) has no advocates; found speaker "Henry W. Sawyer, III" (henry_w_sawyer_iii) in transcript
warning: case Mapp v. Ohio (https://www.oyez.org/cases/1960/236) has no advocates; found speaker "A. L. Kearns" (a_l_kearns) in transcript
warning: case Mapp v. Ohio (https://www.oyez.org/cases/1960/236) has no advocates; found speaker "Bernard A. Berkman" (bernard_a_berkman) in transcript
warning: case Mapp v. Ohio (https://www.oyez.org/cases/1960/236) has no advocates; found speaker "Gertrude Bauer Mahon" (gertrude_bauer_mahon) in transcript
warning: case Lott v. United States (https://www.oyez.org/cases/1960/238) has no advocates; found speaker "C. W. Wellen" (c_w_wellen) in transcript
warning: case Lott v. United States (https://www.oyez.org/cases/1960/238) has no advocates; found speaker "Bruce J. Terris" (bruce_j_terris) in transcript
warning: case United States v. Hougham (https://www.oyez.org/cases/1960/24) has no advocates; found speaker "Wayne G. Barnett" (wayne_g_barnett) in transcript
warning: case United States v. Hougham (https://www.oyez.org/cases/1960/24) has no advocates; found speaker "Calvin H. Conron, Jr." (calvin_h_conron) in transcript
warning: case Bulova Watch Company, Inc. v. United States (https://www.oyez.org/cases/1960/241) has no advocates; found speaker "Bernard Weiss" (bernard_weiss) in transcript
warning: case Bulova Watch Company, Inc. v. United States (https://www.oyez.org/cases/1960/241) has no advocates; found speaker "Oscar H. Davis" (oscar_h_davis) in transcript
warning: case H. K. Porter Company, Inc. v. Central Vermont Railway, Inc. (https://www.oyez.org/cases/1960/257) has no advocates; found speaker "Richard A. Solomon" (richard_a_solomon) in transcript
warning: case H. K. Porter Company, Inc. v. Central Vermont Railway, Inc. (https://www.oyez.org/cases/1960/257) has no advocates; found speaker "Robert W. Ginnane" (robert_w_ginnane) in transcript
warning: case H. K. Porter Company, Inc. v. Central Vermont Railway, Inc. (https://www.oyez.org/cases/1960/257) has no advocates; found speaker "J. Edgar Mcdonald" (j_edgar_mcdonald) in transcript
warning: case United States v. Mississippi Valley Generating Company (https://www.oyez.org/cases/1960/26) has no advocates; found speaker "J. Lee Rankin" (j_lee_rankin) in transcript
warning: case United States v. Mississippi Valley Generating Company (https://www.oyez.org/cases/1960/26) has no advocates; found speaker "John T. Cahill" (john_t_cahill) in transcript
warning: case United States v. Mississippi Valley Generating Company (https://www.oyez.org/cases/1960/26) has no advocates; found speaker "William C. Chanler" (william_c_chanler) in transcript
warning: case Goldberg v. Whitaker House Cooperative, Inc. (https://www.oyez.org/cases/1960/274) has no advocates; found speaker "Bessie Margolin" (bessie_margolin) in transcript
warning: case Goldberg v. Whitaker House Cooperative, Inc. (https://www.oyez.org/cases/1960/274) has no advocates; found speaker "Philip S. Bird" (philip_s_bird) in transcript
warning: case Konigsberg v. State Bar of California (https://www.oyez.org/cases/1960/28) has no advocates; found speaker "Edward Mosk" (edward_mosk) in transcript
warning: case Konigsberg v. State Bar of California (https://www.oyez.org/cases/1960/28) has no advocates; found speaker "Frank B. Belcher" (frank_b_belcher) in transcript
warning: case International Ladies' Garment Workers' Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/284) has no advocates; found speaker "Dominick L.Manoli" (dominick_lmanoli) in transcript
warning: case International Ladies' Garment Workers' Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/284) has no advocates; found speaker "Morris P.glushien" (morris_pglushien) in transcript
warning: case International Ladies' Garment Workers' Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/284) has no advocates; found speaker "Charles J. Morris" (charles_j_morris) in transcript
warning: case International Ladies' Garment Workers' Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/284) has no advocates; found speaker "Morris P. Glushien" (morris_p_glushien) in transcript
warning: case International Ladies' Garment Workers' Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/284) has no advocates; found speaker "Dominick L. Manoli" (dominick_l_manoli) in transcript
warning: case American Automobile Association v. United States (https://www.oyez.org/cases/1960/288) has no advocates; found speaker "Fleming Bomar" (fleming_bomar) in transcript
warning: case American Automobile Association v. United States (https://www.oyez.org/cases/1960/288) has no advocates; found speaker "Louis F. Oberdorfer" (louis_f_oberdorfer) in transcript
warning: case Reina v. United States (https://www.oyez.org/cases/1960/29) has no advocates; found speaker "Oscar H. Davis" (oscar_h_davis) in transcript
warning: case Reina v. United States (https://www.oyez.org/cases/1960/29) has no advocates; found speaker "Allen S. Stim" (allen_s_stim) in transcript
warning: case Louisiana ex rel. Gremillion v. NAACP (https://www.oyez.org/cases/1960/294) has no advocates; found speaker "Robert L.carter" (robert_lcarter) in transcript
warning: case Louisiana ex rel. Gremillion v. NAACP (https://www.oyez.org/cases/1960/294) has no advocates; found speaker "M.e.culligan" (meculligan) in transcript
warning: case Louisiana ex rel. Gremillion v. NAACP (https://www.oyez.org/cases/1960/294) has no advocates; found speaker "William P.schuler" (william_pschuler) in transcript
warning: case Chicago, Milwaukee, St. Paul & Pacific Railroad Co v. United States (https://www.oyez.org/cases/1960/306) has no advocates; found speaker "Raymond K. Merrill" (raymond_k_merrill) in transcript
warning: case Chicago, Milwaukee, St. Paul & Pacific Railroad Co v. United States (https://www.oyez.org/cases/1960/306) has no advocates; found speaker "Robert W. Ginnane" (robert_w_ginnane) in transcript
warning: case Chicago, Milwaukee, St. Paul & Pacific Railroad Co v. United States (https://www.oyez.org/cases/1960/306) has no advocates; found speaker "Fletcher Rockwood" (fletcher_rockwood) in transcript
warning: case Michalic v. Cleveland Tankers, Inc. (https://www.oyez.org/cases/1960/31) has no advocates; found speaker "Harvey Goldstein" (harvey_goldstein) in transcript
warning: case Michalic v. Cleveland Tankers, Inc. (https://www.oyez.org/cases/1960/31) has no advocates; found speaker "Lucian Y. Ray" (lucian_y_ray) in transcript
warning: case Smith v. Butler (https://www.oyez.org/cases/1960/313) has no advocates; found speaker "William S. Frates" (william_s_frates) in transcript
warning: case Smith v. Butler (https://www.oyez.org/cases/1960/313) has no advocates; found speaker "Harold B. Wahl" (harold_b_wahl) in transcript
warning: case Power Reactor Development Company v. International Union of Electrical, Radio and Machine Workers, AFL-CIO (https://www.oyez.org/cases/1960/315) has no advocates; found speaker "Benjamin C. Sigal" (benjamin_c_sigal) in transcript
warning: case Power Reactor Development Company v. International Union of Electrical, Radio and Machine Workers, AFL-CIO (https://www.oyez.org/cases/1960/315) has no advocates; found speaker "W. Graham Claytor, Jr." (w_graham_claytor_jr) in transcript
warning: case Power Reactor Development Company v. International Union of Electrical, Radio and Machine Workers, AFL-CIO (https://www.oyez.org/cases/1960/315) has no advocates; found speaker "Archibald Cox" (archibald_cox) in transcript
warning: case Gomillion v. Lightfoot (https://www.oyez.org/cases/1960/32) has no advocates; found speaker "Fred D. Gray" (fred_d_gray) in transcript
warning: case Gomillion v. Lightfoot (https://www.oyez.org/cases/1960/32) has no advocates; found speaker "Robert L. Carter" (robert_l_carter) in transcript
warning: case Gomillion v. Lightfoot (https://www.oyez.org/cases/1960/32) has no advocates; found speaker "Philip Elman" (philip_elman) in transcript
warning: case Gomillion v. Lightfoot (https://www.oyez.org/cases/1960/32) has no advocates; found speaker "James J. Carter" (james_j_carter) in transcript
warning: case Local 761, International Union of Electrical, Radio & Machine Workers, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/321) has no advocates; found speaker "Benjamin C. Sigal" (benjamin_c_sigal) in transcript
warning: case Local 761, International Union of Electrical, Radio & Machine Workers, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/321) has no advocates; found speaker "Norton J. Come" (norton_j_come) in transcript
warning: case Local 761, International Union of Electrical, Radio & Machine Workers, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/321) has no advocates; found speaker "Gerard D. Reilly" (gerard_d_reilly) in transcript
warning: case United States v. Oregon (https://www.oyez.org/cases/1960/329) has no advocates; found speaker "Herbert E. Morris" (herbert_e_morris) in transcript
warning: case United States v. Oregon (https://www.oyez.org/cases/1960/329) has no advocates; found speaker "Catherine Zorn" (catherine_zorn) in transcript
warning: case McPhaul v. United States (https://www.oyez.org/cases/1960/33) has no advocates; found speaker "Ernest Goodman" (ernest_goodman) in transcript
warning: case McPhaul v. United States (https://www.oyez.org/cases/1960/33) has no advocates; found speaker "Daniel M. Friedman" (daniel_m_friedman) in transcript
warning: case National Labor Relations Board v. News Syndicate Company, Inc. (https://www.oyez.org/cases/1960/339) has no advocates; found speaker "Dominick L. Manoli" (dominick_l_manoli) in transcript
warning: case National Labor Relations Board v. News Syndicate Company, Inc. (https://www.oyez.org/cases/1960/339) has no advocates; found speaker "John R. Schoemer, Jr." (john_r_schoemer_jr) in transcript
warning: case National Labor Relations Board v. News Syndicate Company, Inc. (https://www.oyez.org/cases/1960/339) has no advocates; found speaker "Gerhard P. Van Arkel" (gerhard_p_van_arkel) in transcript
warning: case Times Film Corporation v. City of Chicago (https://www.oyez.org/cases/1960/34) has no advocates; found speaker "Felix J. Bilgrey" (felix_j_bilgrey) in transcript
warning: case Times Film Corporation v. City of Chicago (https://www.oyez.org/cases/1960/34) has no advocates; found speaker "Robert J. Collins" (robert_j_collins) in transcript
warning: case Times Film Corporation v. City of Chicago (https://www.oyez.org/cases/1960/34) has no advocates; found speaker "Sydney R. Drebin" (sydney_r_drebin) in transcript
warning: case Times Film Corporation v. City of Chicago (https://www.oyez.org/cases/1960/34) has no advocates; found speaker "Abner J. Mikva" (abner_j_mikva) in transcript
warning: case International typographical Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/340) has no advocates; found speaker "Dominick L. Manoli" (dominick_l_manoli) in transcript
warning: case International typographical Union, AFL-CIO v. National Labor Relations Board (https://www.oyez.org/cases/1960/340) has no advocates; found speaker "Gerhard P. Van Arkel" (gerhard_p_van_arkel) in transcript
warning: case Waterman Steamship Corporation v. Dugan & McNamara, Inc. (https://www.oyez.org/cases/1960/35) has no advocates; found speaker "Thomas F. Mount" (thomas_f_mount) in transcript
warning: case Waterman Steamship Corporation v. Dugan & McNamara, Inc. (https://www.oyez.org/cases/1960/35) has no advocates; found speaker "George E. Beechwood" (george_e_beechwood) in transcript
warning: case United States v. Consolidated Edison Company of New York, Inc. (https://www.oyez.org/cases/1960/357) has no advocates; found speaker "John B. Jones, Jr." (john_b_jones_jr) in transcript
warning: case United States v. Consolidated Edison Company of New York, Inc. (https://www.oyez.org/cases/1960/357) has no advocates; found speaker "James K. Polk" (james_k_polk) in transcript
warning: case Two Guys from Harrison-Allentown, Inc. v. McGinley (https://www.oyez.org/cases/1960/36) has no advocates; found speaker "Harold E. Kohn" (harold_e_kohn) in transcript
warning: case Two Guys from Harrison-Allentown, Inc. v. McGinley (https://www.oyez.org/cases/1960/36) has no advocates; found speaker "Harry J. Rubin" (harry_j_rubin) in transcript
warning: case Commissioner v. Lester (https://www.oyez.org/cases/1960/376) has no advocates; found speaker "C. Guy Tadlock" (c_guy_tadlock) in transcript
warning: case Commissioner v. Lester (https://www.oyez.org/cases/1960/376) has no advocates; found speaker "Louis Mandel" (louis_mandel) in transcript
warning: case New York, New Haven & Hartford Railroad Company v. Henagan (https://www.oyez.org/cases/1960/38) has no advocates; found speaker "Noel W. Deering" (noel_w_deering) in transcript
warning: case New York, New Haven & Hartford Railroad Company v. Henagan (https://www.oyez.org/cases/1960/38) has no advocates; found speaker "James W. Kelleher" (james_w_kelleher) in transcript
warning: case Monroe v. Pape (https://www.oyez.org/cases/1960/39) has no advocates; found speaker "Donald Page Moore" (donald_page_moore) in transcript
warning: case Monroe v. Pape (https://www.oyez.org/cases/1960/39) has no advocates; found speaker "Sydney R. Drebin" (sydney_r_drebin) in transcript
warning: case United States v. Shimer (https://www.oyez.org/cases/1960/392) has no advocates; found speaker "Wayne G. Barnett" (wayne_g_barnett) in transcript
warning: case Rogers v. Richmond (https://www.oyez.org/cases/1960/40) has no advocates; found speaker "Louis H. Pollak" (louis_h_pollak) in transcript
warning: case Rogers v. Richmond (https://www.oyez.org/cases/1960/40) has no advocates; found speaker "Jacob D. Zeldes" (jacob_d_zeldes) in transcript
warning: case Rogers v. Richmond (https://www.oyez.org/cases/1960/40) has no advocates; found speaker "Abraham S. Ullman" (abraham_s_ullman) in transcript
