term,caseTitle,docket,dateArgument,url,file,notes
"1988","Tompkins v. Texas","87-6405","1988-12-06","https://www.supremecourt.gov/pdfs/transcripts/1988/87-6405_12-06-1988.pdf","/sources/scotus/transcripts/1988/87-6405_1988-12-06.pdf",""
"1988","Board of Estimate of City of New York v. Morris","87-1022","1988-12-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1022_87-1112_12-07-1988.pdf","/sources/scotus/transcripts/1988/87-1022_1988-12-07.pdf",""
"1988","Chan v. Korean Air Lines, Ltd.","87-1055","1988-12-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1055_12-07-1988.pdf","/sources/scotus/transcripts/1988/87-1055_1988-12-07.pdf",""
"1988","Allegheny Pittsburgh Coal Co. v. Commission of Webster Cty.","87-1303","1988-12-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1303_87-1310_12-07-1988.pdf","/sources/scotus/transcripts/1988/87-1303_1988-12-07.pdf",""
"1988","Department of Justice v. Reporters Comm. for Freedom of Press","87-1379","1988-12-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1379_12-07-1988.pdf","/sources/scotus/transcripts/1988/87-1379_1988-12-07.pdf",""
"1988","Owens v. Okure","87-56","1988-11-01","https://www.supremecourt.gov/pdfs/transcripts/1988/87-56_11-01-1988.pdf","/sources/scotus/transcripts/1988/87-56_1988-11-01.pdf",""
"1988","Dugger v. Adams","87-121","1988-11-01","https://www.supremecourt.gov/pdfs/transcripts/1988/87-121_11-01-1988.pdf","/sources/scotus/transcripts/1988/87-121_1988-11-01.pdf",""
"1988","Coit Independence Joint Venture v. FSLIC","87-996","1988-11-01","https://www.supremecourt.gov/pdfs/transcripts/1988/87-996_11-01-1988.pdf","/sources/scotus/transcripts/1988/87-996_1988-11-01.pdf",""
"1988","Texas Monthly, Inc. v. Bullock","87-1245","1988-11-01","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1245_11-01-1988.pdf","/sources/scotus/transcripts/1988/87-1245_1988-11-01.pdf",""
"1988","Treasury Employees v. Von Raab","86-1879","1988-11-02","https://www.supremecourt.gov/pdfs/transcripts/1988/86-1879_11-02-1988.pdf","/sources/scotus/transcripts/1988/86-1879_1988-11-02.pdf",""
"1988","DeShaney v. Winnebago County Dept. of Social Servs.","87-154","1988-11-02","https://www.supremecourt.gov/pdfs/transcripts/1988/87-154_11-02-1988.pdf","/sources/scotus/transcripts/1988/87-154_1988-11-02.pdf",""
"1988","Reed v. Transportation Union","87-1031","1988-11-02","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1031_11-02-1988.pdf","/sources/scotus/transcripts/1988/87-1031_1988-11-02.pdf",""
"1988","Skinner v. Railway Labor Executives' Assn.","87-1555","1988-11-02","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1555_11-02-1988.pdf","/sources/scotus/transcripts/1988/87-1555_1988-11-02.pdf",""
"1988","Sheet Metal Workers v. Lynn","86-1940","1988-11-07","https://www.supremecourt.gov/pdfs/transcripts/1988/86-1940_11-07-1988.pdf","/sources/scotus/transcripts/1988/86-1940_1988-11-07.pdf",""
"1988","Trans World Airlines, Inc. v. Flight Attendants","87-548","1988-11-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-548_11-07-1988.pdf","/sources/scotus/transcripts/1988/87-548_1988-11-07.pdf",""
"1988","Duquesne Light Co. v. Barasch","87-1160","1988-11-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1160_11-07-1988.pdf","/sources/scotus/transcripts/1988/87-1160_1988-11-07.pdf",""
"1988","Commissioner v. Clark","87-1168","1988-11-07","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1168_11-07-1988.pdf","/sources/scotus/transcripts/1988/87-1168_1988-11-07.pdf",""
"1988","Canton v. Harris","86-1088","1988-11-08","https://www.supremecourt.gov/pdfs/transcripts/1988/86-1088_11-08-1988.pdf","/sources/scotus/transcripts/1988/86-1088_1988-11-08.pdf",""
"1988","H. J. Inc. v. Northwestern Bell Telephone Co.","87-1252","1988-11-08","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1252_11-08-1988.pdf","/sources/scotus/transcripts/1988/87-1252_1988-11-08.pdf",""
"1988","Thornburgh v. Abbott","87-1344","1988-11-08","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1344_11-08-1988.pdf","/sources/scotus/transcripts/1988/87-1344_1988-11-08.pdf",""
"1988","Perry v. Leeke","87-6325","1988-11-08","https://www.supremecourt.gov/pdfs/transcripts/1988/87-6325_11-08-1988.pdf","/sources/scotus/transcripts/1988/87-6325_1988-11-08.pdf",""
"1988","Hernandez v. Commissioner","87-963","1988-11-28","https://www.supremecourt.gov/pdfs/transcripts/1988/87-963_87-1616_11-28-1988.pdf","/sources/scotus/transcripts/1988/87-963_1988-11-28.pdf",""
"1988","California v. United States","87-1165","1988-11-28","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1165_11-28-1988.pdf","/sources/scotus/transcripts/1988/87-1165_1988-11-28.pdf",""
"1988","Blanchard v. Bergeron","87-1485","1988-11-28","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1485_11-28-1988.pdf","/sources/scotus/transcripts/1988/87-1485_1988-11-28.pdf",""
"1988","McNamara v. County of San Diego Dept. of Social Servs.","87-5840","1988-11-28","https://www.supremecourt.gov/pdfs/transcripts/1988/87-5840_11-28-1988.pdf","/sources/scotus/transcripts/1988/87-5840_1988-11-28.pdf",""
"1988","Northwest Central Pipeline Corp. v. State Corporation Comm'n of Kan.","86-1856","1988-11-29","https://www.supremecourt.gov/pdfs/transcripts/1988/86-1856_11-29-1988.pdf","/sources/scotus/transcripts/1988/86-1856_1988-11-29.pdf",""
"1988","Amerada Hess Corp. v. Director, Div. of Taxation, N. J. Dept. of Treasury","87-453","1988-11-29","https://www.supremecourt.gov/pdfs/transcripts/1988/87-453_87-464_11-29-1988.pdf","/sources/scotus/transcripts/1988/87-453_1988-11-29.pdf",""
"1988","Zant v. Moore","87-1104","1988-11-29","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1104_11-29-1988.pdf","/sources/scotus/transcripts/1988/87-1104_1988-11-29.pdf",""
"1988","Osterneck v. Ernst & Whinney","87-1201","1988-11-29","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1201_11-29-1988.pdf","/sources/scotus/transcripts/1988/87-1201_1988-11-29.pdf",""
"1988","Firestone Tire & Rubber Co. v. Bruch","87-1054","1988-11-30","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1054_11-30-1988.pdf","/sources/scotus/transcripts/1988/87-1054_1988-11-30.pdf",""
"1988","Volt Information Sciences, Inc. v. Board of Trustees of Leland Stanford Junior Univ.","87-1318","1988-11-30","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1318_11-30-1988.pdf","/sources/scotus/transcripts/1988/87-1318_1988-11-30.pdf",""
"1988","Cotton Petroleum Corp. v. New Mexico","87-1327","1988-11-30","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1327_11-30-1988.pdf","/sources/scotus/transcripts/1988/87-1327_1988-11-30.pdf",""
"1988","Schmuck v. United States","87-6431","1988-11-30","https://www.supremecourt.gov/pdfs/transcripts/1988/87-6431_11-30-1988.pdf","/sources/scotus/transcripts/1988/87-6431_1988-11-30.pdf",""
"1988","Fort Wayne Books, Inc. v. Indiana","87-470","1988-10-03","https://www.supremecourt.gov/pdfs/transcripts/1988/87-470_87-614_10-03-1988.pdf","/sources/scotus/transcripts/1988/87-470_1988-10-03.pdf",""
"1988","Florida v. Riley","87-764","1988-10-03","https://www.supremecourt.gov/pdfs/transcripts/1988/87-764_10-03-1988.pdf","/sources/scotus/transcripts/1988/87-764_1988-10-03.pdf",""
"1988","Pittston Coal Group v. Sebben","87-821","1988-10-03","https://www.supremecourt.gov/pdfs/transcripts/1988/87-821_87-827_87-1095_10-03-1988.pdf","/sources/scotus/transcripts/1988/87-821_1988-10-03.pdf",""
"1988","United States v. Broce","87-1190","1988-10-03","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1190_10-03-1988.pdf","/sources/scotus/transcripts/1988/87-1190_1988-10-03.pdf",""
"1988","Lockhart v. Nelson","87-1277","1988-10-03","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1277_10-03-1988.pdf","/sources/scotus/transcripts/1988/87-1277_1988-10-03.pdf",""
"1988","Beech Aircraft Corp. v. Rainey","87-981","1988-10-04","https://www.supremecourt.gov/pdfs/transcripts/1988/87-981_87-1028_10-04-1988.pdf","/sources/scotus/transcripts/1988/87-981_1988-10-04.pdf",""
"1988","Shell Oil Co. v. Iowa Dept. of Revenue","87-984","1988-10-04","https://www.supremecourt.gov/pdfs/transcripts/1988/87-984_10-04-1988.pdf","/sources/scotus/transcripts/1988/87-984_1988-10-04.pdf",""
"1988","Teague v. Lane","87-5259","1988-10-04","https://www.supremecourt.gov/pdfs/transcripts/1988/87-5259_10-04-1988.pdf","/sources/scotus/transcripts/1988/87-5259_1988-10-04.pdf",""
"1988","Richmond v. J. A. Croson Co.","87-998","1988-10-05","https://www.supremecourt.gov/pdfs/transcripts/1988/87-998_10-05-1988.pdf","/sources/scotus/transcripts/1988/87-998_1988-10-05.pdf",""
"1988","National Collegiate Athletic Assn. v. Tarkanian","87-1061","1988-10-05","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1061_10-05-1988.pdf","/sources/scotus/transcripts/1988/87-1061_1988-10-05.pdf",""
"1988","Mistretta v. United States","87-7028","1988-10-05","https://www.supremecourt.gov/pdfs/transcripts/1988/87-7028_87-1904_10-05-1988.pdf","/sources/scotus/transcripts/1988/87-7028_1988-10-05.pdf",""
"1988","Arizona v. Youngblood","86-1904","1988-10-11","https://www.supremecourt.gov/pdfs/transcripts/1988/86-1904_10-11-1988.pdf","/sources/scotus/transcripts/1988/86-1904_1988-10-11.pdf",""
"1988","Michael H. v. Gerald D.","87-746","1988-10-11","https://www.supremecourt.gov/pdfs/transcripts/1988/87-746_10-11-1988.pdf","/sources/scotus/transcripts/1988/87-746_1988-10-11.pdf",""
"1988","Carlucci v. Doe","87-751","1988-10-11","https://www.supremecourt.gov/pdfs/transcripts/1988/87-751_10-11-1988.pdf","/sources/scotus/transcripts/1988/87-751_1988-10-11.pdf",""
"1988","Bowen v. Georgetown Univ. Hospital","87-1097","1988-10-11","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1097_10-11-1988.pdf","/sources/scotus/transcripts/1988/87-1097_1988-10-11.pdf",""
"1988","Patterson v. McLean Credit Union","87-107","1988-10-12","https://www.supremecourt.gov/pdfs/transcripts/1988/87-107_10-12-1988.pdf","/sources/scotus/transcripts/1988/87-107_1988-10-12.pdf",""
"1988","Goldberg v. Sweet","87-826","1988-10-12","https://www.supremecourt.gov/pdfs/transcripts/1988/87-826_87-1101_10-12-1988.pdf","/sources/scotus/transcripts/1988/87-826_1988-10-12.pdf",""
"1988","Harris v. Reed","87-5677","1988-10-12","https://www.supremecourt.gov/pdfs/transcripts/1988/87-5677_10-12-1988.pdf","/sources/scotus/transcripts/1988/87-5677_1988-10-12.pdf",""
"1988","Penson v. Ohio","87-6116","1988-10-12","https://www.supremecourt.gov/pdfs/transcripts/1988/87-6116_10-12-1988.pdf","/sources/scotus/transcripts/1988/87-6116_1988-10-12.pdf",""
"1988","Harbison-Walker Refractories, Div. of Dresser Industries, Inc. v. Brieck","87-271","1988-10-31","https://www.supremecourt.gov/pdfs/transcripts/1988/87-271_10-31-1988.pdf","/sources/scotus/transcripts/1988/87-271_1988-10-31.pdf",""
"1988","United States v. Ron Pair Enterprises, Inc.","87-1043","1988-10-31","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1043_10-31-1988.pdf","/sources/scotus/transcripts/1988/87-1043_1988-10-31.pdf",""
"1988","Price Waterhouse v. Hopkins","87-1167","1988-10-31","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1167_10-31-1988.pdf","/sources/scotus/transcripts/1988/87-1167_1988-10-31.pdf",""
"1988","Pennsylvania v. Union Gas Co.","87-1241","1988-10-31","https://www.supremecourt.gov/pdfs/transcripts/1988/87-1241_10-31-1988.pdf","/sources/scotus/transcripts/1988/87-1241_1988-10-31.pdf",""
"1989","United States v. Eichman","89-1433","1990-05-14","https://www.supremecourt.gov/pdfs/transcripts/1989/89-1433_89-1434_05-14-1990.pdf","/sources/scotus/transcripts/1989/89-1433_1990-05-14.pdf",""
"1989","Kansas v. UtiliCorp United Inc.","88-2109","1990-04-16","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2109_04-16-1990.pdf","/sources/scotus/transcripts/1989/88-2109_1990-04-16.pdf",""
"1989","Maislin Industries, U. S., Inc. v. Primary Steel, Inc.","89-624","1990-04-16","https://www.supremecourt.gov/pdfs/transcripts/1989/89-624_04-16-1990.pdf","/sources/scotus/transcripts/1989/89-624_1990-04-16.pdf",""
"1989","Lujan v. National Wildlife Federation","89-640","1990-04-16","https://www.supremecourt.gov/pdfs/transcripts/1989/89-640_04-16-1990.pdf","/sources/scotus/transcripts/1989/89-640_1990-04-16.pdf",""
"1989","Portland Golf Club v. Commissioner","89-530","1990-04-17","https://www.supremecourt.gov/pdfs/transcripts/1989/89-530_04-17-1990.pdf","/sources/scotus/transcripts/1989/89-530_1990-04-17.pdf",""
"1989","Alabama v. White","89-789","1990-04-17","https://www.supremecourt.gov/pdfs/transcripts/1989/89-789_04-17-1990.pdf","/sources/scotus/transcripts/1989/89-789_1990-04-17.pdf",""
"1989","Idaho v. Wright","89-260","1990-04-18","https://www.supremecourt.gov/pdfs/transcripts/1989/89-260_04-18-1990.pdf","/sources/scotus/transcripts/1989/89-260_1990-04-18.pdf",""
"1989","Maryland v. Craig","89-478","1990-04-18","https://www.supremecourt.gov/pdfs/transcripts/1989/89-478_04-18-1990.pdf","/sources/scotus/transcripts/1989/89-478_1990-04-18.pdf",""
"1989","Sisson v. Ruby","88-2041","1990-04-23","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2041_04-23-1990.pdf","/sources/scotus/transcripts/1989/88-2041_1990-04-23.pdf",""
"1989","Commissioner, INS v. Jean","89-601","1990-04-23","https://www.supremecourt.gov/pdfs/transcripts/1989/89-601_04-23-1990.pdf","/sources/scotus/transcripts/1989/89-601_1990-04-23.pdf",""
"1989","Sullivan v. Finkelstein","89-504","1990-04-24","https://www.supremecourt.gov/pdfs/transcripts/1989/89-504_04-24-1990.pdf","/sources/scotus/transcripts/1989/89-504_1990-04-24.pdf",""
"1989","Milkovich v. Lorain Journal Co.","89-645","1990-04-24","https://www.supremecourt.gov/pdfs/transcripts/1989/89-645_04-24-1990.pdf","/sources/scotus/transcripts/1989/89-645_1990-04-24.pdf",""
"1989","English v. General Elec. Co.","89-152","1990-04-25","https://www.supremecourt.gov/pdfs/transcripts/1989/89-152_04-25-1990.pdf","/sources/scotus/transcripts/1989/89-152_1990-04-25.pdf",""
"1989","Sawyer v. Smith","89-5809","1990-04-25","https://www.supremecourt.gov/pdfs/transcripts/1989/89-5809_04-25-1990.pdf","/sources/scotus/transcripts/1989/89-5809_1990-04-25.pdf",""
"1989","Citibank, N. A. v. Wells Fargo Asia Ltd.","88-1260","1990-03-19","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1260_03-19-1990.pdf","/sources/scotus/transcripts/1989/88-1260_1990-03-19.pdf",""
"1989","United States v. Energy Resources Co.","89-255","1990-03-19","https://www.supremecourt.gov/pdfs/transcripts/1989/89-255_03-19-1990.pdf","/sources/scotus/transcripts/1989/89-255_1990-03-19.pdf",""
"1989","Collins v. Youngblood","89-742","1990-03-19","https://www.supremecourt.gov/pdfs/transcripts/1989/89-742_03-19-1990.pdf","/sources/scotus/transcripts/1989/89-742_1990-03-19.pdf",""
"1989","Illinois v. Rodriguez","88-2018","1990-03-20","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2018_03-20-1990.pdf","/sources/scotus/transcripts/1989/88-2018_1990-03-20.pdf",""
"1989","California v. FERC","89-333","1990-03-20","https://www.supremecourt.gov/pdfs/transcripts/1989/89-333_03-20-1990.pdf","/sources/scotus/transcripts/1989/89-333_1990-03-20.pdf",""
"1989","Howlett v. Rose","89-5383","1990-03-20","https://www.supremecourt.gov/pdfs/transcripts/1989/89-5383_03-20-1990.pdf","/sources/scotus/transcripts/1989/89-5383_1990-03-20.pdf",""
"1989","General Motors Corp. v. United States","89-369","1990-03-21","https://www.supremecourt.gov/pdfs/transcripts/1989/89-369_03-21-1990.pdf","/sources/scotus/transcripts/1989/89-369_1990-03-21.pdf",""
"1989","Grady v. Corbin","89-474","1990-03-21","https://www.supremecourt.gov/pdfs/transcripts/1989/89-474_03-21-1990.pdf","/sources/scotus/transcripts/1989/89-474_1990-03-21.pdf",""
"1989","Davis v. United States","89-98","1990-03-26","https://www.supremecourt.gov/pdfs/transcripts/1989/89-98_03-26-1990.pdf","/sources/scotus/transcripts/1989/89-98_1990-03-26.pdf",""
"1989","Steelworkers v. Rawson","89-322","1990-03-26","https://www.supremecourt.gov/pdfs/transcripts/1989/89-322_03-26-1990.pdf","/sources/scotus/transcripts/1989/89-322_1990-03-26.pdf",""
"1989","Sullivan v. Stroop","89-535","1990-03-26","https://www.supremecourt.gov/pdfs/transcripts/1989/89-535_03-26-1990.pdf","/sources/scotus/transcripts/1989/89-535_1990-03-26.pdf",""
"1989","Begier v. IRS","89-393","1990-03-27","https://www.supremecourt.gov/pdfs/transcripts/1989/89-393_03-27-1990.pdf","/sources/scotus/transcripts/1989/89-393_1990-03-27.pdf",""
"1989","Perpich v. Department of Defense","89-542","1990-03-27","https://www.supremecourt.gov/pdfs/transcripts/1989/89-542_03-27-1990.pdf","/sources/scotus/transcripts/1989/89-542_1990-03-27.pdf",""
"1989","Hughey v. United States","89-5691","1990-03-27","https://www.supremecourt.gov/pdfs/transcripts/1989/89-5691_03-27-1990.pdf","/sources/scotus/transcripts/1989/89-5691_1990-03-27.pdf",""
"1989","Metro Broadcasting, Inc. v. FCC ","89-453","1990-03-28","https://www.supremecourt.gov/pdfs/transcripts/1989/89-453_03-28-1990.pdf","/sources/scotus/transcripts/1989/89-453_1990-03-28.pdf",""
"1989","Astroline Communications Company Limited Partnership v. Shurberg Broadcasting of Hartford, Inc.","89-700","1990-03-28","https://www.supremecourt.gov/pdfs/transcripts/1989/89-700_03-28-1990.pdf","/sources/scotus/transcripts/1989/89-700_1990-03-28.pdf",""
"1989","United States v. Munoz-Flores","88-1932","1990-02-20","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1932_02-20-1990.pdf","/sources/scotus/transcripts/1989/88-1932_1990-02-20.pdf",""
"1989","Illinois v. Perkins","88-1972","1990-02-20","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1972_02-20-1990.pdf","/sources/scotus/transcripts/1989/88-1972_1990-02-20.pdf",""
"1989","Pennsylvania Dept. of Public Welfare v. Davenport","89-156","1990-02-20","https://www.supremecourt.gov/pdfs/transcripts/1989/89-156_02-20-1990.pdf","/sources/scotus/transcripts/1989/89-156_1990-02-20.pdf",""
"1989","Cooter & Gell v. Hartmarx Corp.","89-275","1990-02-20","https://www.supremecourt.gov/pdfs/transcripts/1989/89-275_02-20-1990.pdf","/sources/scotus/transcripts/1989/89-275_1990-02-20.pdf",""
"1989","Venegas v. Mitchell","88-1725","1990-02-21","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1725_02-21-1990.pdf","/sources/scotus/transcripts/1989/88-1725_1990-02-21.pdf",""
"1989","Office of Personnel Management v. Richmond","88-1943","1990-02-21","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1943_02-21-1990.pdf","/sources/scotus/transcripts/1989/88-1943_1990-02-21.pdf",""
"1989","Horton v. California","88-7164","1990-02-21","https://www.supremecourt.gov/pdfs/transcripts/1989/88-7164_02-21-1990.pdf","/sources/scotus/transcripts/1989/88-7164_1990-02-21.pdf",""
"1989","Lewis v. Jeffers","89-189","1990-02-21","https://www.supremecourt.gov/pdfs/transcripts/1989/89-189_02-21-1990.pdf","/sources/scotus/transcripts/1989/89-189_1990-02-21.pdf",""
"1989","Minnesota v. Olson","88-1916","1990-02-26","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1916_02-26-1990.pdf","/sources/scotus/transcripts/1989/88-1916_1990-02-26.pdf",""
"1989","United States v. Kokinda","88-2031","1990-02-26","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2031_02-26-1990.pdf","/sources/scotus/transcripts/1989/88-2031_1990-02-26.pdf",""
"1989","Eli Lilly & Co. v. Medtronic, Inc.","89-243","1990-02-26","https://www.supremecourt.gov/pdfs/transcripts/1989/89-243_02-26-1990.pdf","/sources/scotus/transcripts/1989/89-243_1990-02-26.pdf",""
"1989","Port Authority Trans-Hudson Corp. v. Feeney","89-386","1990-02-26","https://www.supremecourt.gov/pdfs/transcripts/1989/89-386_02-26-1990.pdf","/sources/scotus/transcripts/1989/89-386_1990-02-26.pdf",""
"1989","Michigan Dept. of State Police v. Sitz","88-1897","1990-02-27","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1897_02-27-1990.pdf","/sources/scotus/transcripts/1989/88-1897_1990-02-27.pdf",""
"1989","Keller v. State Bar of Cal.","88-1905","1990-02-27","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1905_02-27-1990.pdf","/sources/scotus/transcripts/1989/88-1905_1990-02-27.pdf",""
"1989","Pennsylvania v. Muniz","89-213","1990-02-27","https://www.supremecourt.gov/pdfs/transcripts/1989/89-213_02-27-1990.pdf","/sources/scotus/transcripts/1989/89-213_1990-02-27.pdf",""
"1989","Pension Benefit Guaranty Corporation v. LTV Corp.","89-390","1990-02-27","https://www.supremecourt.gov/pdfs/transcripts/1989/89-390_02-27-1990.pdf","/sources/scotus/transcripts/1989/89-390_1990-02-27.pdf",""
"1989","Taylor v. United States","88-7194","1990-02-28","https://www.supremecourt.gov/pdfs/transcripts/1989/88-7194_02-28-1990.pdf","/sources/scotus/transcripts/1989/88-7194_1990-02-28.pdf",""
"1989","Burnham v. Superior Court of Cal., County of Marin","89-44","1990-02-28","https://www.supremecourt.gov/pdfs/transcripts/1989/89-44_02-28-1990.pdf","/sources/scotus/transcripts/1989/89-44_1990-02-28.pdf",""
"1989","United States v. Ojeda Rios","89-61","1990-02-28","https://www.supremecourt.gov/pdfs/transcripts/1989/89-61_02-28-1990.pdf","/sources/scotus/transcripts/1989/89-61_1990-02-28.pdf",""
"1989","Yellow Freight System, Inc. v. Donnelly","89-431","1990-02-28","https://www.supremecourt.gov/pdfs/transcripts/1989/89-431_02-28-1990.pdf","/sources/scotus/transcripts/1989/89-431_1990-02-28.pdf",""
"1989","Georgia v. South Carolina","74-orig","1990-01-08","https://www.supremecourt.gov/pdfs/transcripts/1989/74_Orig_01-08-1990.pdf","/sources/scotus/transcripts/1989/74-orig_1990-01-08.pdf",""
"1989","Lytle v. Household Mfg., Inc.","88-334","1990-01-08","https://www.supremecourt.gov/pdfs/transcripts/1989/88-334_01-08-1990.pdf","/sources/scotus/transcripts/1989/88-334_1990-01-08.pdf",""
"1989","Ngiraingas v. Sanchez","88-1281","1990-01-08","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1281_01-08-1990.pdf","/sources/scotus/transcripts/1989/88-1281_1990-01-08.pdf",""
"1989","Department of Treasury, IRS v. FLRA","88-2123","1990-01-08","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2123_01-08-1990.pdf","/sources/scotus/transcripts/1989/88-2123_1990-01-08.pdf",""
"1989","Board of Ed. of Westside Community Schools (Dist. 66) v. Mergens","88-1597","1990-01-09","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1597_01-09-1990.pdf","/sources/scotus/transcripts/1989/88-1597_1990-01-09.pdf",""
"1989","Baliles v. Virginia Hospital Association","88-2043","1990-01-09","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2043_01-09-1990.pdf","/sources/scotus/transcripts/1989/88-2043_1990-01-09.pdf",""
"1989","Stewart v. Abend","88-2102","1990-01-09","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2102_01-09-1990.pdf","/sources/scotus/transcripts/1989/88-2102_1990-01-09.pdf",""
"1989","United States v. Montalvo-Murillo","89-163","1990-01-09","https://www.supremecourt.gov/pdfs/transcripts/1989/89-163_01-09-1990.pdf","/sources/scotus/transcripts/1989/89-163_1990-01-09.pdf",""
"1989","New York v. Harris","88-1000","1990-01-10","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1000_01-10-1990.pdf","/sources/scotus/transcripts/1989/88-1000_1990-01-10.pdf",""
"1989","United States v. Dalm","88-1951","1990-01-10","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1951_01-10-1990.pdf","/sources/scotus/transcripts/1989/88-1951_1990-01-10.pdf",""
"1989","Whitmore v. Arkansas","88-7146","1990-01-10","https://www.supremecourt.gov/pdfs/transcripts/1989/88-7146_01-10-1990.pdf","/sources/scotus/transcripts/1989/88-7146_1990-01-10.pdf",""
"1989","Fort Stewart Schools v. FLRA","89-65","1990-01-10","https://www.supremecourt.gov/pdfs/transcripts/1989/89-65_01-10-1990.pdf","/sources/scotus/transcripts/1989/89-65_1990-01-10.pdf",""
"1989","Department of Labor v. Triplett","88-1671","1990-01-16","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1671_88-1688_01-16-1990.pdf","/sources/scotus/transcripts/1989/88-1671_1990-01-16.pdf",""
"1989","Rutan v. Republican Party of Ill.","88-1872","1990-01-16","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1872_88-2074_01-16-1990.pdf","/sources/scotus/transcripts/1989/88-1872_1990-01-16.pdf",""
"1989","Butterworth v. Smith","88-1993","1990-01-16","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1993_01-16-1990.pdf","/sources/scotus/transcripts/1989/88-1993_1990-01-16.pdf",""
"1989","California v. American Stores Co.","89-258","1990-01-16","https://www.supremecourt.gov/pdfs/transcripts/1989/89-258_01-16-1990.pdf","/sources/scotus/transcripts/1989/89-258_1990-01-16.pdf",""
"1989","Peel v. Attorney Registration and Disciplinary Comm'n of Ill.","88-1775","1990-01-17","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1775_01-17-1990.pdf","/sources/scotus/transcripts/1989/88-1775_1990-01-17.pdf",""
"1989","Adams Fruit Co. v. Barrett","88-2035","1990-01-17","https://www.supremecourt.gov/pdfs/transcripts/1989/88-2035_01-17-1990.pdf","/sources/scotus/transcripts/1989/88-2035_1990-01-17.pdf",""
"1989","Selvage v. Lynaugh","87-6700","1990-01-17","https://www.supremecourt.gov/pdfs/transcripts/1989/87-6700_01-17-1990.pdf","/sources/scotus/transcripts/1989/87-6700_1990-01-17.pdf",""
"1989","Walton v. Arizona","88-7351","1990-01-17","https://www.supremecourt.gov/pdfs/transcripts/1989/88-7351_01-17-1990.pdf","/sources/scotus/transcripts/1989/88-7351_1990-01-17.pdf",""
"1989","Maryland v. Buie","88-1369","1989-12-04","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1369_12-04-1989.pdf","/sources/scotus/transcripts/1989/88-1369_1989-12-04.pdf",""
"1989","Kaiser Aluminum & Chemical Corp. v. Bonjorno","88-1595","1989-12-04","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1595_88-1771_12-04-1989.pdf","/sources/scotus/transcripts/1989/88-1595_1989-12-04.pdf",""
"1989","NLRB v. Curtin Matheson Scientific, Inc.","88-1685","1989-12-04","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1685_12-04-1989.pdf","/sources/scotus/transcripts/1989/88-1685_1989-12-04.pdf",""
"1989","Florida v. Wells","88-1835","1989-12-04","https://www.supremecourt.gov/pdfs/transcripts/1989/88-1835_12-04-1989.pdf","/sources/scotus/transcripts/1989/88-1835_1989-12-04.pdf",""
